SMILES,IC50
CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCC6(COC(=O)N6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6C(=O)NC(=O)C6(C)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5C[C@H](O)CC[C@@H](O)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCC[C@@](C)(O)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCn6nc(C(=O)N(C)C)c(Cl)c6C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCn6nc(C(=O)N(C)C)c(F)c6C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCn6nc(C(=O)NCCO)cc6C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCC6(CCS(=O)(=O)C6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCC6(CC(=O)N6)C5)nc(OCC5(CN(C)C)CC5)nc4c3F)c12,2.0
C[C@@]1(O)CCCN(c2nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(-c4cc(O)cc5ccc(F)c(F)c45)ncc23)C1,2.0
O=C1CC2(CCCN(c3nc(OCC45CCCN4CCC5)nc4c(F)c(-c5cc(O)cc(Cl)c5C5CC5)ncc34)C2)N1,2.0
O=C1NC(=O)C2CN(c3nc(OCC45CCCN4CCC5)nc4c(F)c(-c5cc(O)cc(Cl)c5C5CC5)ncc34)CC12,2.0
CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCC6(CC(=O)N6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3ncc4c(NCC5CNC(=O)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCCC5)nc(OC[C@@]56CCCN5C[C@H](O)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCOCC(CO)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CC(O)C(C6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCC[C@@](C)(O)C5)nc(OCC5(CN(C)C)CC5)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3ccc4c(N5CCCn6nc(C(=O)N(C)C)cc6C5)nc(OC[C@]56CCCN5[C@H](COC(=O)N(C)C)CC6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3ccc4c(N5CCCC6(CNC(=O)N6)C5)nc(OC[C@]56CCCN5[C@H](COC(=O)N(C)C)CC6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCOCC6(CCO6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3ccc4c(N5CCCn6nc(C(=O)N7CCN(C)CC7)cc6C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCCn6nc(C(=O)N(C)C7CC7)cc6C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCCn6nc(C(=O)N(C)C)cc6C5)nc(OCC56CCCN5C/C(=C\F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCC[C@@](C)(O)C5)nc(OCC56CCCN5C/C(=C\F)C6)nc4c3F)c12,2.0
Cc1cc2c(N3CCC[C@@](C)(O)C3)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c(F)c1-c1ccc(F)c2sc(N)c(C#N)c12,2.0
N#Cc1c(N)sc2c(F)ccc(-c3c(Cl)cc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCC[C@@](C)(O)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
N#Cc1c(N)sc2c(F)ccc(-c3c(Cl)cc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OCC56CCCN5C/C(=C\F)C6)nc4c3F)c12,2.0
N#Cc1c(N)sc2c(F)ccc(-c3c(Cl)cc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OCC56CCCN5CC(=C(F)F)C6)nc4c3F)c12,2.0
N#Cc1c(N)sc2cccc(-c3c(Cl)cc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
C=C1CN2CC(=C)CC2(COc2nc(N3C[C@H]4CC[C@@H](C3)N4)c3cc(Cl)c(-c4ccc(F)c5sc(N)c(C#N)c45)c(F)c3n2)C1,2.0
CN(C)C(=O)c1cc2n(n1)CCCN(c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(-c4ccc(F)c5sc(N)c(C#N)c45)c(Cl)cc13)C2,2.0
Cc1cc2c(N3CCCn4nc(C(=O)N(C)C)cc4C3)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c(F)c1-c1ccc(F)c2sc(N)c(C#N)c12,2.0
Cc1cc2c(N3CCOC[C@@](C)(O)C3)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c(F)c1-c1ccc(F)c2sc(N)c(C#N)c12,2.0
CN(C)C(=O)c1nn2c(c1Cl)CN(c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(-c4ccc(F)c5sc(N)c(C#N)c45)c(Cl)cc13)CCC2,2.0
CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCOC[C@@](C)(O)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
N#Cc1c(N)sc2c(F)ccc(-c3c(Cl)cc4c(N5CCCn6nc(N)c(Cl)c6C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
C[C@@]1(O)COCCN(c2nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(-c4ccc(F)c5sc(N)c(C#N)c45)c(Cl)cc23)C1,2.0
CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CC6C(=O)NC(=O)C6C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCCC6(CC(=O)N6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3ccc4c(N5CCC[C@@](C)(O)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCCn6nc(C(=O)N(C)C)cc6C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3c(Cl)cc4c(N5CCCn6nc(C(=O)N(C)C)cc6C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3ccc4c(N5CCC[C@@](C)(O)C5)nc(OCC5(CN(C)C)CC5)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3ccc4c(N5CC6C(=O)NC(=O)C6C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3ccc4c(N5CCCC6(CNC(=O)N6)C5)nc(OCC5(CN(C)C)CC5)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3ccc4c(N5CCCC6(CNS(=O)(=O)N6)C5)nc(OCC5(CN(C)C)CC5)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3ccc4c(N5CC6C(=O)NC(=O)C6C5)nc(OCC5(CN(C)C)CC5)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3ccc4c(N5CCCn6nc(C(=O)N(C)C)cc6C5)nc(OCC5(CN(C)C)CC5)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3ccc4c(N5CCOCC(C)(O)C5)nc(OCC5(CN(C)C)CC5)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3ccc4c(N5CCCn6nncc6C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCC[C@@](C)(O)C5)nc(OCC56CCCN5CCC6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3ccc4c(N5CCCC6(CNC(=O)N6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCCC6(CNS(=O)(=O)N6)C5)nc(OCC5(CN(C)C)CC5)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCCC6(CC(=O)N6)C5)nc(OCC5(CN(C)C)CC5)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CC6C(=O)NC(=O)C6C5)nc(OCC5(CN(C)C)CC5)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCCC6(C5)NC(=O)NC6=O)nc(OCC5(CN(C)C)CC5)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCCn6nc(C(=O)N(C)C)cc6C5)nc(OCC5(CN(C)C)CC5)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCOCC(C)(O)C5)nc(OCC5(CN(C)C)CC5)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCCn6nc(C(=O)N7CCCC7)cc6C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCCn6nncc6C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCCC6(CC(=O)NC6=O)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3ccc4c(N5CCCC6(C5)NC(=O)NC6=O)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3ccc4c(N5CCCn6nc(C(=O)N7CCOCC7)c(Cl)c6C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3ccc4c(N5CCCn6nc(C(=O)N(C)C)c(Cl)c6C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3ccc4c(N5CCCn6nc(C(=O)N(C)C)c(C)c6C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCCn6nc(C(=O)N7CCN(C)CC7)cc6C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCCn6nc(C(=O)N7CCOCC7)c(Cl)c6C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCCn6nc(C(=O)N(C)C)c(C)c6C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCCn6nc(C(=O)NC)c(C)c6C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCCC6(CCO6)C5)nc(OCC5(CN(C)C)CC5)nc4c3F)c12,2.0
CCc1c(F)ccc2cc(O)cc(-c3ccc4c(N5CCCn6nc(C(=O)N(C)C)cc6C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0
O=C1NCC2(CCCN(c3nc(OCC45CCCN4CCC5)nc4c(F)c(-c5cc(O)cc(Cl)c5C5CC5)c(F)cc34)C2)N1,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OCC56CCCN5CCC6)nc4N4CCC[C@@](C)(O)C4)C3)c12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCCn5nncc5C4)C3)c12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCCn5nc(N)cc5C4)C3)c12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCCc5nc(N)sc5C4)C3)c12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4C[C@H](O)C[C@@H](C(N)=O)C4)C3)c12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCCn5nc(C(=O)NC(C)C)cc5C4)C3)c12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCCn5nc(C(=O)N(C)C)c(C)c5C4)C3)c12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCCn5nc(C(=O)N(C)C)c(F)c5C4)C3)c12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCCn5nc(C(=O)N6CCCC6)cc5C4)C3)c12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCCn5nc(C(=O)N(C)C)c(Cl)c5C4)C3)c12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCCn5nc(C(=O)N6CCOCC6)cc5C4)C3)c12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCCc5nn(C(=O)N(C)C)cc5C4)C3)c12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCC[C@]5(C4)NC(=O)NC5=O)C3)c12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCCC5(CNC(=O)C5)C4)C3)c12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@H]5CCCN5C)nc4N4CCCn5nc(C(=O)N(C)C)cc5C4)C3)c12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OCC5(CN(C)C)CC5)nc4N4CCC[C@@](C)(O)C4)C3)c12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCC[C@@](C)(O)C4)C3)c12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCOCC(C)(O)C4)C3)c12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OCC5(CN(C)C)CC5)nc4N4C[C@@H]5C(=O)NC(=O)[C@@H]5C4)C3)c12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OCC5(CN(C)C)CC5)nc4N4CCCC5(C4)NC(=O)NC5=O)C3)c12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OCC5(CN(C)C)CC5)nc4N4CCCn5nc(C(=O)N(C)C)cc5C4)C3)c12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCCC5(CC(=O)N5)C4)C3)c12,2.0
Nc1cc2n(n1)CCCN(c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c1CCN(c1cc(O)cc4ccc(F)c(Br)c14)C3)C2,2.0
O=C1NCC2(CCCN(c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc4c3CCN(c3cc(O)cc5ccc(F)c(Br)c35)C4)C2)N1,2.0
O=C1NC(=O)C2(CCCN(c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc4c3CCN(c3cc(O)cc5ccc(F)c(Br)c35)C4)C2)N1,2.0
CN(C)C(=O)c1cc2n(n1)CCCN(c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c1CCN(c1cc(O)cc4ccc(F)c(Br)c14)C3)C2,2.0
OCC1COCCN(c2nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c2CCN(c2cc(O)cc4ccc(F)c(Br)c24)C3)C1,2.0
C[C@@]1(O)CCCN(c2nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c2CCN(c2cc(O)cc4ccc(F)c(Br)c24)C3)C1,2.0
O=C1CC2(CCCN(c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc4c3CCN(c3cc(O)cc5ccc(F)c(Br)c35)C4)C2)N1,2.0
Oc1cc(N2CCc3c(nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3N3CCCC4(CC(O)C4)C3)C2)c2c(Br)c(F)ccc2c1,2.0
O=C1NC(=O)C2CN(c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc4c3CCN(c3cc(O)cc5ccc(F)c(Br)c35)C4)CC12,2.0
O=C1NCC2(CCCN(c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc4c3CCN(c3cc(O)cc5ccc(F)c(Cl)c35)C4)C2)N1,2.0
CN(C)C(=O)c1cc2n(n1)CCCN(c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c1CCN(c1cc(O)cc4ccc(F)c(Cl)c14)C3)C2,2.0
O=C1NC(=O)C2CN(c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc4c3CCN(c3cc(O)cc5ccc(F)c(Cl)c35)C4)CC12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CC5C(=O)NC(=O)C5C4)C3)c12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCCC(O)C4)C3)c12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCCCC(S(C)(=O)=O)C4)C3)c12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCOCC(O)C4)C3)c12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCCC(O)CC4)C3)c12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCCC(O)(C(F)F)C4)C3)c12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCCn5nc(CO)cc5C4)C3)c12,2.0
CCc1cccc2cccc(N3CCc4c(nc(OCC56CCCN5CCC6)nc4N4CCCCC(CO)C4)C3)c12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCCC5(C4)NC(=O)NC5=O)C3)c12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCCC5(CC(O)C5)C4)C3)c12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCCC5(CNC(=O)N5)C4)C3)c12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCCC5(CNC5=O)C4)C3)c12,2.0
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCCn5nc(C(=O)N(C)C)cc5C4)C3)c12,2.0
C[C@@]1(O)CCCN(c2nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c2CCN(c2cc(O)cc4ccc(F)c(Cl)c24)C3)C1,2.0
O=C1NC(=O)C2(CCCN(c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc4c3CCN(c3cc(O)cc5ccc(F)c(Cl)c35)C4)C2)N1,2.0
O=C1CC2(CCCN(c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc4c3CCN(c3cc(O)cc5ccc(F)c(Cl)c35)C4)C2)N1,2.0
O=S1(=O)NCC2(CCCN(c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc4c3CCN(c3cc(O)cc5ccc(F)c(Cl)c35)C4)C2)N1,2.0
CC1(O)COCCN(c2nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c2CCN(c2cc(O)cc4ccc(F)c(Cl)c24)C3)C1,2.0
Nc1cc2n(n1)CCCN(c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c1CCN(c1cc(O)cc4ccc(F)c(Cl)c14)C3)C2,2.0
CSc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,2.0
OCCc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,2.0
Oc1ccc(SC(F)(F)F)c(-c2ncc3c(N4CC5CCC(C4)N5)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c1,2.0
C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OC[C@@]56CCCCN5C[C@H](F)C6)nc4c3F)c12,2.0
[2H]C1([2H])CC[C@@]2(C([2H])([2H])Oc3nc(N4C[C@H]5CC[C@@H](C4)N5)c4cnc(-c5cc(O)cc6cccc(CC)c56)c(F)c4n3)C[C@@H](F)CN12,2.0
[2H]C1([2H])CC[C@@]2(C([2H])([2H])Oc3nc(N4C[C@H]5CC[C@@H](C4)N5)c4cnc(-c5cc(O)cc6ccc(F)c(C#C)c56)c(F)c4n3)C[C@@H](F)CN12,2.0
C#Cc1cccc2cccc(-c3ncc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,2.05
CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4C[C@H]5CC[C@@H](C4)N5)C3)c12,2.1
OCC1CCC2(COc3nc(N4CC5CCC(C4)N5)c4cnc(-c5cccc6cccc(Cl)c56)c(F)c4n3)CCCN12,2.1
CC(C)c1c(F)cc(O)cc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F,2.1
FCC1CCC2(COc3nc(N4CC5CCC(C4)N5)c4cnc(-c5cccc6ccccc56)c(F)c4n3)CCCN12,2.1
CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3c(Cl)c(O)cc4ccccc34)c(F)c2n1,2.2
CN(C)C(=O)OC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(-c5cccc6cccc(Cl)c56)c(F)c4n3)CCCN12,2.2
CCc1cccc2cccc(N3CCc4c(nc(OCC56CCCN5C(COC(=O)N5CC[C@H](O)C5)CC6)nc4N4C[C@H]5CC[C@@H](C4)N5)C3)c12,2.3
CC(C)c1cccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.3
Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4C(CF)CC5)nc3c2F)c2ccccc2c1,2.4
Clc1cccc2cccc(N3CCc4c(nc(OCC56CCCN5CCC6)nc4N4C[C@H]5CC[C@@H](C4)N5)C3)c12,2.5
Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OC[C@@H]4CCCN4)nc3c2F)c2ccccc2c1,2.5
C#Cc1c(F)ccc2cccc(-c3ncc4c(NCC5(N(C)C)CCC5)nc(OCC56CCCN5CCC6)nc4c3F)c12,2.6
O[C@@H]1C[C@@H]2CN(c3nc(OCC45CCCN4CC(F)C5)nc4c3CCN(c3cccc5cccc(Cl)c35)C4)C[C@H]1N2,2.6
Cc1cc2[nH]ncc2c(-c2ncc3c(N4CC5CCC(C4)N5)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c1Cl,2.6
CCc1cccc2cccc(N3CCc4c(nc(OC[C@]56CCCN5[C@@H](COC(=O)N5CCCC5)CC6)nc4N4C[C@H]5CC[C@@H](C4)N5)C3)c12,2.7
CC(C)c1ccc(O)cc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F,2.7
O=C(OC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(-c5cccc6cccc(Cl)c56)c(F)c4n3)CCCN12)N1CCOCC1,2.7
CCc1c(F)ccc2cccc(N3CCc4c(nc(OCC56CCCN5CC(F)C6)nc4N4C[C@H]5CC[C@@H](C4)N5)C3)c12,2.8
Cc1c(Cl)cc2[nH]ncc2c1-c1ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F,2.8
CCc1c(F)ccc2cc(O)cc(-c3ncc4c(NCc5cccnc5N)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,3.0
CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC(O)CC(F)(F)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,3.0
CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCC[C@@](C)(O)C5)nc(OC[C@@H]5CCCN5C)nc4c3F)c12,3.0
