ID,SMILES,Kd,IC50,erk_IC50
tetra_74,CC1(O)COCCN(c2nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c2CCN(c2cc(O)cc4ccc(F)c(Cl)c24)C3)C1,,2.0,
tetra_75,Nc1cc2n(n1)CCCN(c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c1CCN(c1cc(O)cc4ccc(F)c(Cl)c14)C3)C2,,2.0,
US_199,CSc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,,2.0,464.8
US_239,OCCc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,,2.0,2951.1
US_386,Oc1ccc(SC(F)(F)F)c(-c2ncc3c(N4CC5CCC(C4)N5)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c1,,2.0,320.3
US_469,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OC[C@@]56CCCCN5C[C@H](F)C6)nc4c3F)c12,,2.0,31.6
US_480,[2H]C1([2H])CC[C@@]2(C([2H])([2H])Oc3nc(N4C[C@H]5CC[C@@H](C4)N5)c4cnc(-c5cc(O)cc6cccc(CC)c56)c(F)c4n3)C[C@@H](F)CN12,,2.0,
US_481,[2H]C1([2H])CC[C@@]2(C([2H])([2H])Oc3nc(N4C[C@H]5CC[C@@H](C4)N5)c4cnc(-c5cc(O)cc6ccc(F)c(C#C)c56)c(F)c4n3)C[C@@H](F)CN12,,2.0,
paper_33,C#Cc1cccc2cccc(-c3ncc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,0.1,2.05,71.1
646_118,CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4C[C@H]5CC[C@@H](C4)N5)C3)c12,,2.1,
US_135,OCC1CCC2(COc3nc(N4CC5CCC(C4)N5)c4cnc(-c5cccc6cccc(Cl)c56)c(F)c4n3)CCCN12,,2.1,4820.9
US_290,CC(C)c1c(F)cc(O)cc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F,,2.1,110.5
US_347,FCC1CCC2(COc3nc(N4CC5CCC(C4)N5)c4cnc(-c5cccc6ccccc56)c(F)c4n3)CCCN12,,2.1,458.9
US_337,CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3c(Cl)c(O)cc4ccccc34)c(F)c2n1,,2.2,1620.7
US_405,CN(C)C(=O)OC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(-c5cccc6cccc(Cl)c56)c(F)c4n3)CCCN12,,2.2,297.0
646_105,CCc1cccc2cccc(N3CCc4c(nc(OCC56CCCN5C(COC(=O)N5CC[C@H](O)C5)CC6)nc4N4C[C@H]5CC[C@@H](C4)N5)C3)c12,,2.3,561.0
US_364,CC(C)c1cccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,2.3,322.0
US_384,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4C(CF)CC5)nc3c2F)c2ccccc2c1,,2.4,398.2
646_29,Clc1cccc2cccc(N3CCc4c(nc(OCC56CCCN5CCC6)nc4N4C[C@H]5CC[C@@H](C4)N5)C3)c12,6.3,2.5,4053.0
US_50,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OC[C@@H]4CCCN4)nc3c2F)c2ccccc2c1,2.1,2.5,15404.5
31678_56,C#Cc1c(F)ccc2cccc(-c3ncc4c(NCC5(N(C)C)CCC5)nc(OCC56CCCN5CCC6)nc4c3F)c12,,2.6,349.6
646_45,O[C@@H]1C[C@@H]2CN(c3nc(OCC45CCCN4CC(F)C5)nc4c3CCN(c3cccc5cccc(Cl)c35)C4)C[C@H]1N2,1.9,2.6,1361.0
US_376,Cc1cc2[nH]ncc2c(-c2ncc3c(N4CC5CCC(C4)N5)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c1Cl,,2.6,582.3
646_99,CCc1cccc2cccc(N3CCc4c(nc(OC[C@]56CCCN5[C@@H](COC(=O)N5CCCC5)CC6)nc4N4C[C@H]5CC[C@@H](C4)N5)C3)c12,,2.7,559.0
US_399,CC(C)c1ccc(O)cc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F,,2.7,509.9
US_445,O=C(OC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(-c5cccc6cccc(Cl)c56)c(F)c4n3)CCCN12)N1CCOCC1,,2.7,130.0
646_20,CCc1c(F)ccc2cccc(N3CCc4c(nc(OCC56CCCN5CC(F)C6)nc4N4C[C@H]5CC[C@@H](C4)N5)C3)c12,,2.8,539.0
US_401,Cc1c(Cl)cc2[nH]ncc2c1-c1ncc2c(N3CC4CCC(C3)N4)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F,,2.8,603.5
azaq_136,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(NCc5cccnc5N)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,3.0,351.0
azaq_190,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC(O)CC(F)(F)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,3.0,189.0
azaq_28,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCC[C@@](C)(O)C5)nc(OC[C@@H]5CCCN5C)nc4c3F)c12,,3.0,78.0
azaq_299,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCC(O)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,3.0,
azaq_320,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5C[C@@H]6C[C@H](C5)[C@H](O)C6)nc(OCC5(CN6CCCC6)CC5)nc4c3F)c12,,3.0,
azaq_337,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCOCC6(C5)NC(=O)NC6=O)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,3.0,
azaq_347,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCCC(O)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,3.0,
azaq_362,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCC[C@@](C)(O)C5)nc(OC[C@]56CCCN5[C@@H](COC(=O)N(C)C)CC6)nc4c3F)c12,,3.0,
azaq_366,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCC[C@@](C)(O)C5)nc(OCC(C)(C)CN(C)C)nc4c3F)c12,,3.0,
azaq_419,CC1(O)COCCN(c2nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(-c4cc(O)cc5ccc(F)c(Cl)c45)ncc23)C1,,3.0,
azaq_420,OCC1COCCN(c2nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(-c4cc(O)cc5ccc(F)c(Cl)c45)ncc23)C1,,3.0,
azaq_421,Oc1cc(-c2ncc3c(N4CC5CC(O)C(C5)C4)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c2c(Cl)c(F)ccc2c1,,3.0,
azaq_424,O=C1NCC12CCCN(c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(-c4cc(O)cc5ccc(F)c(Cl)c45)ncc13)C2,,3.0,
azaq_494,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(NCC5CNSN5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,3.0,
azaq_62,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(NCc5c[nH]c6ncccc56)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,3.0,591.0
azaq_63,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCOCC(C)(O)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,3.0,15.0
azaq_71,CC1(O)CCCN(c2nc(OCC34CCCN3CCC4)nc3c(F)c(-c4cc(O)cc(Cl)c4C4CC4)ncc23)C1,,3.0,4734.0
quina_105,CCc1c(F)ccc2cc(O)cc(-c3ccc4c(N5CCCn6nc(C(=O)NC)c(C)c6C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,3.0,
quina_117A,C=C1CN2CC(=C)CC2(COc2nc(N3CCC[C@@](C)(O)C3)c3cc(F)c(-c4cc(O)cc5ccc(F)c(CC)c45)c(F)c3n2)C1,,3.0,
quina_122A,N#Cc1c(N)sc2c(F)ccc(-c3c(Cl)cc4c(N5C[C@@H]6C[C@H](C5)[C@H](O)C6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,3.0,
quina_130,Cc1cc2c(N3C[C@H]4CC[C@@H](C3)N4)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c(F)c1-c1ccc(F)c2sc(N)c(C#N)c12,,3.0,
quina_134,C=C1CN2CCCC2(COc2nc(N3C[C@H]4CC[C@@H](C3)N4)c3cc(Cl)c(-c4ccc(F)c5sc(N)c(C#N)c45)c(F)c3n2)C1,,3.0,
quina_14,CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5C[C@@H]6C[C@H](C5)[C@H](O)C6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,3.0,
quina_146,N#Cc1c(N)sc2c(F)ccc(-c3c(Cl)cc4c(NCC5CNC(=O)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,3.0,
quina_150,CN(C)C(=O)n1cc2c(n1)CCCN(c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(-c4ccc(F)c5sc(N)c(C#N)c45)c(Cl)cc13)C2,,3.0,
quina_20,CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCCC6(CNC(=O)N6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,3.0,
quina_45,O=S1(=O)NCC2(CCCN(c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc4c(F)c(-c5cc(O)cc6ccc(F)c(Cl)c56)c(F)cc34)C2)N1,,3.0,
quina_59,CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCCn6nc(C(=O)NC(C)C)cc6C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,3.0,
quina_71,CCc1c(F)ccc2cc(O)cc(-c3ccc4c(N5CCCC6(CCO6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,3.0,
quina_78,CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCCn6nc(C(=O)N(C)C)c(Cl)c6C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,3.0,
quina_8,CCc1c(F)ccc2cc(O)cc(-c3ccc4c(N5CCCC6(CNS(=O)(=O)N6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,3.0,
quina_87,CCc1c(F)ccc2cc(O)cc(C3Cc4nc(OC[C@@]56CCCN5C[C@H](F)C6)nc(N5CCCC6(C5)NC(=O)NC6=O)c4CO3)c12,,3.0,
quina_99,CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCCn6nc(C(=O)N(C)C)cc6C5)nc(OC[C@]56CCCN5[C@H](COC(=O)N(C)C)CC6)nc4c3F)c12,,3.0,
tetra_12,CCc1cccc2cccc(N3CCc4c(nc(OCC56CCCN5CCC6)nc4N4CCCC5(C4)NC(=O)NC5=O)C3)c12,,3.0,
tetra_219,CC1(O)COCCN(c2nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c2CCN(c2cc(O)cc4ccc(F)c(Br)c24)C3)C1,,3.0,
tetra_25,CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCOCC(n5cccn5)C4)C3)c12,,3.0,448.0
tetra_65,CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCOCC(CO)C4)C3)c12,,3.0,
646_9,CCc1cccc2cccc(N3CCc4c(nc(OCC56CCCN5CC(F)C6)nc4N4C[C@H]5CC[C@@H](C4)N5)C3)c12,,3.1,1656.0
US_336,Fc1ccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c2c1Cl,,3.1,1057.2
US_408,CNC(=O)OC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(-c5cccc6cccc(Cl)c56)c(F)c4n3)CCCN12,,3.1,238.0
US_42,CO[C@@H]1C[C@@H](COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cc(O)cc5ccccc45)c(F)c3n2)N(C)C1,5.6,3.1,637.6
US_248,FCCc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,,3.2,1082.8
US_443,O=C(OC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(-c5cccc6cccc(Cl)c56)c(F)c4n3)CCCN12)N1CCCC1,,3.2,160.0
US_64,CC(C)(C)[Si](C)(C)OCC1CCC2(COc3nc(N4CC5CCC(C4)N5)c4cnc(-c5cccc6cccc(Cl)c56)c(F)c4n3)CCCN12,,3.3,3971.0
US_342,Fc1c(-c2cccc(Cl)c2C2CC2)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3C[C@H](F)C4)nc12,,3.4,1001.2
625_6,Oc1cccc(F)c1-c1c(Cl)cc2c(N3C[C@H]4CC[C@@H](C3)N4)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F,,3.5,1800.0
US_249,Cc1cc2[nH]ncc2c(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)c1C,,3.5,7705.6
625_27,N#Cc1ccccc1Oc1cc2c(N3C[C@H]4CC[C@@H](C3)N4)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c(F)c1-c1cc(O)cc2ccccc12,,3.6,44.0
646_31,Oc1cc(N2CCc3c(nc(OCC45CCCN4CCC5)nc3N3C[C@H]4CC[C@@H](C3)N4)C2)c2ccccc2c1,0.8,3.8,1611.0
paper_15,CN1CCC[C@H]1COc1nc(N2C[C@H]3CC[C@@H](C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,1.6,3.85,625.7
paper_30,CCc1cccc2cccc(-c3ncc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,,3.85,325.05
646_103,CCc1cccc2cccc(N3CCc4c(nc(OCC56CCCN5C(CO)CC6)nc4N4C[C@H]5CC[C@@H](C4)N5)C3)c12,,3.9,6216.0
azaq_143,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(NCc5ccc(=O)[nH]c5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,4.0,10000.0
azaq_149,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCOCC(C)(O)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,4.0,9.0
azaq_169,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(NCCc5c[nH]nn5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,4.0,2892.0
azaq_296,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5C[C@H](O)C[C@@H](O)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,4.0,2195.0
azaq_309,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCCCC(S(C)(=O)=O)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,4.0,176.0
azaq_368,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(NCC5CCNC5=O)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,4.0,
azaq_406,O=C1NCC12CCCN(c1nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c(F)c(-c4cc(O)cc5ccc(F)c(Br)c45)ncc13)C2,,4.0,
azaq_445,O=C1NCC2(CCCN(c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc4c(F)c(-c5cc(O)cc6ccc(F)c(F)c56)ncc34)C2)N1,,4.0,1615.0
azaq_446,O=C1CC2(CCCN(c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc4c(F)c(-c5cc(O)cc6ccc(F)c(F)c56)ncc34)C2)CN1,,4.0,3669.0
azaq_481,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCC6(C5)CS(=O)(=O)C6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,4.0,
azaq_491,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5C[C@H](O)CC[C@H](O)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,4.0,
azaq_521,Cc1cc2[nH]ncc2c(-c2ncc3c(N4CCCC5(CNS(=O)(=O)N5)C4)nc(OCC45CCCN4CCC5)nc3c2F)c1C,,4.0,
quina_129,N#Cc1c(N)sc2c(F)ccc(-c3c(Cl)cc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,,4.0,
quina_38,CCc1c(F)ccc2cc(O)cc(-c3ccc4c(N5CCCC6(CC(=O)N6)C5)nc(OCC5(CN(C)C)CC5)nc4c3F)c12,,4.0,
quina_6,CCc1c(F)ccc2cc(O)cc(-c3ccc4c(N5CCCC6(CC(=O)NC6=O)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,4.0,
quina_72,O=S1(=O)NCC2(CCCN(c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc4c(F)c(-c5cc(O)cc6ccc(F)c(Cl)c56)ccc34)C2)N1,,4.0,
tetra_180,CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCCc5ncccc5C4)C3)c12,,4.0,
tetra_187,CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4C[C@H](O)C[C@H](C(N)=O)C4)C3)c12,,4.0,
tetra_221,Oc1cc(N2CCc3c(nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3N3CCOCC(n4cccn4)C3)C2)c2c(Br)c(F)ccc2c1,,4.0,
tetra_61,CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCCC5(CNS(=O)(=O)N5)C4)C3)c12,,4.0,
tetra_71,Oc1cc(N2CCc3c(nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3N3CCCC4(CC(O)C4)C3)C2)c2c(Cl)c(F)ccc2c1,,4.0,
US_40,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OC[C@@H]4CC5CCN4C5)nc3c2F)c2ccccc2c1,1.7,4.0,4241.8
US_244,C#Cc1cccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)ncnc4c3F)c12,,4.2,763.0
US_400,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4C(CF)CC5)nc3c2F)c2c(Cl)cccc2c1,,4.2,260.6
625_8,CN1CCC[C@H]1COc1nc(N2C[C@H]3CC[C@@H](C2)N3)c2ccc(-c3cc(O)cc4ccccc34)c(F)c2n1,3.0,4.3,271.0
646_46,FC1CN2CCCC2(COc2nc3c(c(N4C[C@H]5CC[C@@H](C4)N5)n2)CCN(c2cccc4cccc(Cl)c24)C3)C1,,4.4,4570.0
US_204,C#Cc1cccc2cncc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5C[C@@H](F)C6)nc4c3F)c12,,4.4,306.7
646_66,CCc1cccc2cccc(N3CCc4c(nc(OCC56CCCN5C(COC(=O)N(CC)CC)CC6)nc4N4C[C@H]5CC[C@@H](C4)N5)C3)c12,,4.6,2209.0
US_322,Fc1c(-c2cccc(Cl)c2C2CC2)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,,4.9,664.8
azaq_168,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(NC5CS(=O)(=O)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,5.0,
azaq_345,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCOCC(O)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,5.0,
azaq_373,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(NCC5CC(=O)N5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,5.0,
azaq_444,O=C1NC(=O)C2(CCCN(c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc4c(F)c(-c5cc(O)cc6ccc(F)c(F)c56)ncc34)C2)N1,,5.0,2438.0
azaq_479,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCc6nn(C(=O)NC(C)C)cc6C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,5.0,
azaq_512,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCC[C@@](C)(O)C5)nc(OC[C@@]56CCCN5[C@@H](COC(=O)N(C)C)CC6)nc4c3F)c12,,5.0,
azaq_73,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCC6(CC5)CC(=O)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,5.0,3494.0
quina_101,CCc1c(F)ccc2cc(O)cc(-c3ccc4c(N5CCCC6(CNS(=O)(=O)N6)C5)nc(OC[C@]56CCCN5[C@H](COC(=O)N(C)C)CC6)nc4c3F)c12,,5.0,
quina_115,CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCC[C@@](C)(O)C5)nc(OCC56CCCN5CC(=C(F)F)C6)nc4c3F)c12,,5.0,
quina_125,Cc1cc2c(N3C[C@@H]4C[C@H](C3)[C@H](O)C4)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c(F)c1-c1ccc(F)c2sc(N)c(C#N)c12,,5.0,
quina_40,CCc1c(F)ccc2cc(O)cc(-c3ccc4c(N5CCCC6(C5)NC(=O)NC6=O)nc(OCC5(CN(C)C)CC5)nc4c3F)c12,,5.0,
quina_77,CCc1c(F)ccc2cc(O)cc(-c3c(F)cc4c(N5CCCC6(CCO6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,5.0,
tetra_230,Oc1cc(N2CCc3c(nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3N3CCOCC(n4cccn4)C3)C2)c2c(Cl)c(F)ccc2c1,,5.0,
tetra_33,CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCC(O)C(CO)CC4)C3)c12,,5.0,1360.0
tetra_36,CCc1c(F)ccc2cc(O)cc(N3CCc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4N4CCCCCC(S(C)(=O)=O)C4)C3)c12,,5.0,1764.0
tetra_73,OCC1COCCN(c2nc(OC[C@@]34CCCN3C[C@H](F)C4)nc3c2CCN(c2cc(O)cc4ccc(F)c(Cl)c24)C3)C1,,5.0,
US_424,Oc1ccc(CC(F)(F)F)c(-c2ncc3c(N4CC5CCC(C4)N5)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c1,,5.0,680.9
646_63,FC(F)(F)c1c(Cl)cccc1N1CCc2c(nc(OCC34CCCN3CCC4)nc2N2C[C@H]3CC[C@@H](C2)N3)C1,12.3,5.1,6581.0
US_206,C#Cc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@H]5CCCN5C)nc4c3F)c12,,5.1,899.6
US_257,Fc1c(-c2c3ccccc3cc3[nH]ncc23)ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc12,,5.1,530.7
625_25,CN1CCC[C@H]1COc1nc(N2C[C@H]3CC[C@@H](C2)N3)c2cc(Oc3c(Cl)cccc3C#N)c(-c3cc(O)cc4ccccc34)c(F)c2n1,,5.3,784.0
646_109,CN1CCC[C@H]1COc1nc2c(c(N3C[C@H]4CC[C@@H](C3)N4)n1)CCN(c1cc(O)c(Br)c3ccccc13)C2,20.8,5.5,663.0
646_48,FC1CN2CCCC2(COc2nc3c(c(N4C[C@H]5CC[C@@H](C4)N5)n2)CCN(c2cccc(Cl)c2C(F)(F)F)C3)C1,,5.5,5223.0
646_8,CCc1cccc2cccc(N3CCc4c(nc(OC[C@@H]5CCCN5C)nc4N4C[C@H]5CC[C@@H](C4)N5)C3)c12,,5.5,12570.0
US_444,O=C(OC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(-c5cccc6cccc(Cl)c56)c(F)c4n3)CCCN12)N1CCCCC1,,5.5,365.0
646_68,CCc1cccc2cccc(N3CCc4c(nc(OCC56CCCN5C(COC(=O)N(C)OC)CC6)nc4N4C[C@H]5CC[C@@H](C4)N5)C3)c12,,5.9,1332.0
US_49,O[C@@H]1CC2CN(c3nc(OCC45CCCN4CCC5)nc4c(F)c(-c5cccc6cccc(Cl)c56)ncc34)C[C@H]1N2,0.4,5.9,2123.1
azaq_173,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCC(C#N)CC5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,6.0,180.0
azaq_348,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCC(N6CCCS6(=O)=O)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,6.0,
azaq_403,Oc1cc(-c2ncc3c(N4CC5CC(O)CC4C5)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c2c(Br)c(F)ccc2c1,,6.0,
azaq_472,CCc1cccc2cc(O)c(F)c(-c3ncc4c(N5CCC[C@@](C)(O)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,6.0,
azaq_509,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCC6(CCC(F)(F)C6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,6.0,
azaq_58,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CC(O)CC5C6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,,6.0,24.0
quina_140,Cc1cc2c(N3CCC[C@]4(C3)NC(=O)NC4=O)nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c(F)c1-c1ccc(F)c2sc(N)c(C#N)c12,,6.0,
quina_98,CCc1c(F)ccc2cc(O)cc(-c3ccc4c(N5CCC[C@@](C)(O)C5)nc(OC[C@]56CCCN5[C@H](COC(=O)N(C)C)CC6)nc4c3F)c12,,6.0,
tetra_204,C[C@@]1(O)CCCN(c2nc(OCC34CCCN3CCC4)nc3c2CCN(c2cc(O)cc(Cl)c2C2CC2)C3)C1,,6.0,
US_466,CCc1cccc2cccc(-c3ncc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OC[C@@]56C[C@H](O)CN5C[C@H](O)C6)nc4c3F)c12,,6.0,
